-2.	0
-1.9	0
-1.8	0
-1.7	0
-1.6	0
-1.5	0
-1.4	0
-1.2999999999999998	0
-1.2	0
-1.1	0
-1.	0
-0.99	4.500678004664037e-22
-0.98	3.2365989091907694e-11
-0.97	1.3447850233800047e-7
-0.96	8.66265108657917e-6
-0.95	0.00010539472529569682
-0.94	0.0005572742867492951
-0.9299999999999999	0.0018302326085631038
-0.9199999999999999	0.004463578957095594
-0.91	0.008926567186552789
-0.9	0.01553677311179324
-0.89	0.02444346151958969
-0.88	0.035649797056349034
-0.87	0.049049698654434204
-0.86	0.06446495816595466
-0.85	0.08167630734621101
-0.84	0.10044682040145558
-0.83	0.12053824076664707
-0.82	0.14172159225439182
-0.81	0.16378351516877768
-0.8	0.1865295720663488
-0.79	0.2097854995021659
-0.78	0.23339712888630926
-0.77	0.2572294912401564
-0.76	0.2811654610007432
-0.75	0.30510417691268055
-0.74	0.3289593946837273
-0.73	0.35265786809850813
-0.72	0.37613781576265
-0.71	0.399347504243478
-0.7	0.4222439611236921
-0.69	0.4447918205331343
-0.6799999999999999	0.4669622970452393
-0.6699999999999999	0.4887322800029801
-0.6599999999999999	0.5100835383950111
-0.6499999999999999	0.5310020256661561
-0.6399999999999999	0.5514772738632139
-0.63	0.571501866982885
-0.62	0.5910709841020703
-0.61	0.6101820037009852
-0.6	0.6288341614532934
-0.59	0.6470282546037931
-0.58	0.6647663868534448
-0.5700000000000001	0.682051748408143
-0.56	0.6988884265150016
-0.55	0.7152812424072349
-0.54	0.7312356111084294
-0.53	0.7467574210136542
-0.52	0.7618529305737782
-0.51	0.7765286797663609
-0.5	0.7907914143471804
-0.49	0.8046480211462734
-0.48	0.818105472906295
-0.47	0.8311707813635418
-0.45999999999999996	0.8438509574472421
-0.44999999999999996	0.8561529776242123
-0.43999999999999995	0.8680837555469753
-0.42999999999999994	0.8796501182766049
-0.41999999999999993	0.8908587864493875
-0.41000000000000003	0.9017163578409387
-0.4	0.9122292938545
-0.39	0.9224039085233444
-0.38	0.9322463596718953
-0.37	0.9417626419274694
-0.36	0.9509585813155174
-0.35	0.9598398312067029
-0.33999999999999997	0.9684118694149012
-0.32999999999999996	0.9766799962718349
-0.31999999999999995	0.9846493335271749
-0.30999999999999994	0.9923248239429695
-0.29999999999999993	0.9997112314686716
-0.2899999999999999	1.0068131418981254
-0.28	1.0136349639230005
-0.27	1.0201809305085483
-0.26	1.026455100527464
-0.25	1.0324613605962372
-0.24	1.0382034270658582
-0.22999999999999998	1.043684848125245
-0.21999999999999997	1.0489090059814123
-0.20999999999999996	1.053879119085312
-0.19999999999999996	1.0585982443765467
-0.18999999999999995	1.0630692795238637
-0.17999999999999994	1.0672949651415604
-0.16999999999999993	1.0712778869647308
-0.15999999999999992	1.075020477968693
-0.15000000000000002	1.0785250204200671
-0.14	1.0817936478487673
-0.13	1.0848283469317643
-0.12	1.0876309592808349
-0.10999999999999999	1.0902031831276824
-0.09999999999999998	1.0925465749008447
-0.08999999999999997	1.094662550689658
-0.07999999999999996	1.0965523875913177
-0.06999999999999995	1.098217224937715
-0.05999999999999994	1.0996580653992774
-0.04999999999999993	1.1008757759635355
-0.039999999999999925	1.1018710887865362
-0.030000000000000027	1.1026446019155813
-0.020000000000000018	1.1031967798820843
-0.010000000000000009	1.1035279541636
0.	1.103638323514327
